pc1,pc2,cluster,cluster_label
-1.1033726830249562,-1.5601828165206681,0,Digitally excluded
4.347660351487151,-1.0030649701622605,2,advanced adopters
2.739363399749941,0.14052178050694542,2,advanced adopters
-2.0540475700579957,-0.14165302871270236,0,Digitally excluded
1.5160694989864512,-0.6777493587757069,1,connected but engaged
1.6510793642746655,0.0018427170191517774,1,connected but engaged
-0.358453949179766,1.7904940390440265,1,connected but engaged
0.2902850434081461,0.7429053613250686,1,connected but engaged
0.708007387461351,-0.694215115260716,0,Digitally excluded
-1.6950812929317984,0.7607727574566551,0,Digitally excluded
-2.9111714380595752,0.8041189043684772,0,Digitally excluded
-1.7168351449509034,-0.17736295353219902,0,Digitally excluded
-1.9470967294216994,0.3997929058575724,0,Digitally excluded
-2.388450906853073,-0.8447736601824567,0,Digitally excluded
2.2084817909367698,0.8106131136959843,1,connected but engaged
2.494730427873168,-0.3356497720399868,2,advanced adopters
-1.7202866464859101,-1.7919769879968097,0,Digitally excluded
0.16158896435686956,2.2694862168959515,1,connected but engaged
-1.137706360009495,-1.415939431700598,0,Digitally excluded
-0.41563229048554484,2.896454626450391,1,connected but engaged
4.775622927613474,-0.3614970694356547,2,advanced adopters
-1.1799284168029116,-0.605615017803503,0,Digitally excluded
-1.460415467453335,0.10867424389378345,0,Digitally excluded
0.5625197872358324,-2.588270397261243,1,connected but engaged
-0.10502924840085823,1.586849685688395,1,connected but engaged
1.0063944499626338,1.9755375387556775,1,connected but engaged
0.6720787902900797,-0.5954959879144398,1,connected but engaged
-0.7019700527207359,1.811175082538484,1,connected but engaged
-2.1197035431036357,-0.12749102793397057,0,Digitally excluded
-2.476745574219138,0.4540053444106022,0,Digitally excluded
0.21875433668081137,-1.4042233159437691,1,connected but engaged
-2.6774829084624647,0.3988471349167846,0,Digitally excluded
0.7370278669742629,0.5315073396088668,1,connected but engaged
-1.8030107065779728,0.27107013998366697,0,Digitally excluded
-0.6648917169432638,0.35666235846633654,1,connected but engaged
-0.3291413568478551,-1.969402227556806,1,connected but engaged
2.067697900663536,-2.445428139243232,2,advanced adopters
-1.0021048953632323,1.4797329713557121,1,connected but engaged
-0.6683111355468603,2.9875205058977077,1,connected but engaged
5.72941115089915,-0.8620012389706869,2,advanced adopters
4.237168091843354,-1.1306933920869877,2,advanced adopters
0.8389664531501666,-0.6327709129289121,1,connected but engaged
3.5869831808281947,-0.9190680198056813,2,advanced adopters
4.644402804313135,-0.7484349547749046,2,advanced adopters
-0.37605731664735664,-1.1452518180527507,0,Digitally excluded
1.7350891002849893,0.5533963079935634,1,connected but engaged
-0.6352914892984854,0.9156676366865678,1,connected but engaged
0.5950939339405682,1.1984928099491348,1,connected but engaged
-0.8969945295230832,-1.1662488548511978,0,Digitally excluded
-1.052457509559301,1.5101785676609345,0,Digitally excluded
1.6364560570602527,-1.494815517297702,1,connected but engaged
0.41047257083849903,1.8070026853261094,1,connected but engaged
-2.453000833035325,0.1669757028745294,0,Digitally excluded
-0.2425184863061299,-0.051123459929353944,1,connected but engaged
-1.5613947400219754,-0.6418902543782847,0,Digitally excluded
-1.4923072612767947,-1.1253489027006005,0,Digitally excluded
-0.44567199276539665,-0.8342507580466707,0,Digitally excluded
-0.992401971308579,3.1085868992967707,1,connected but engaged
-1.90694932735579,-0.6049072731416554,0,Digitally excluded
4.675395570757596,0.12246491926429658,2,advanced adopters
-2.777354366433579,-1.0452410848127538,0,Digitally excluded
1.5769558313576746,-0.5584811075115905,1,connected but engaged
-0.9267547883121972,-0.04340505787298475,0,Digitally excluded
